Review,Actual,predicted
"I was offered the opportunity to taste this product because of Vine. I would not normally purchase this type of product, so my review and opinion will be biased in that regard.<br /><br />I'm not a big soda drinker, I'd just rather drink water or coffee. I will occasionally drink a diet soft drink, usually Diet Pepsi or Diet Coke.<br /><br />Did you know that a single 12oz can of Coke Classic® has 140 calories and 39 grams of sugar? This 8oz can of Switch has 140 calories and 34grams of sugar. And this is healthy? 4 ounces less is size, same caloric content and more sugar per ounce that Classic Coke. OK, so it's not ""added"" sugar, but still, that's a lot of sugar. 100% Orange juice, 8 oz, has 120 calories and 28 grams of sugar.<br /><br />The can says it is ""Orange Tangerine"" but in fact the contents are #1: Water #2: Concentrates of Apple, Grape, Tangerine, Orange, and Acerola juices. Then they throw in some ""gum acacia"", ""natural flavors and colors"" and some ""ascorbic acid(vitamin C)"". And as a little surprise bonus, they have added ""soy"". Soy?<br /><br />I asked my wife to taste this product with me. I poured the drink into two glasses and we both took a sip. Her reaction was swift and strong... she hated it. I agreed with her. It was for me, sickly sweet and left a sugary aftertaste in my mouth. Not only that, but the taste was just nasty. It didn't taste at all like orange or tangerine to me. It just tasted terribly sweet with an undefined cirtus something taste. The carbonation did not add anything positive to the experience. Neither of us finished drinking our 4oz portion. It went down the sink.<br /><br />I would not purchase this product in the future and if I could have given it 0-stars, I would have. It's that bad.",0,0
Had no taste and after the heat of the dish it was on turned them to a leathery tecture. Better off buying the high price truffles.,0,0
"Although some may like this drink, it will not be a repeat buy for me.  140 calories for an 8+ oz serving is too much when that amount of orange juice is 115.  Actually this drink isn't 100% orange/tangerine juice, but a mix of juices.  Secondly, if this were unaltered juice, seems you wouldn't have to add ascorbic acid to get 100% of your daily Vitamin C since that amount of orange juice naturally provides over 150%. Perhaps the processing requires it. But, alas, the biggest issue for me was taste.  It tasted to me like dishwashing liquid smells.<br /><br />On the good side, the carbonization is just right and the flavor is bold for those who seek that.  There is no sugar added and the non-traditional taste is not overly sweet.  The taste may appeal to some, but I'm not a fan.",0,0
"This batch was horrible.  Since most regular coffee were out of stock, I tried this one.  It tastes and smells awful.  Do not buy this flavor.",0,0
"This is much too watery. It tastes very much like the tasteless hot cocoa one gets out of a vending machine.  After receiving the box and reading the list of ingredients,  I've decided not to order again.  This product if definitely not worth the money.",0,0
I bought those chips after reading good reviews but I was very disappointed with the taste. It was nothing like what I expected (granted that I expected good old kettle cooked potato chips). I bought the 6-flavor variety pack and there were many flavors I did not care for. It was worth trying them but I am not going to purchase them again in the future.,0,0
"I have a big sweet tooth and thought I would really like this, but it was too sweet even for me. I even tried adding water, but that didn't help. I haven't tried any of the other flavors, so I can't comment on the brand in general, but I'll never try this flavor again.",0,0
"This is a good decaf coffee, but I've never before had a k cup dump the contents into my cup. It's extremely irritating to deal with grounds in the cup and machine when deliberately choosing a system that avoids the mess.",0,0
"I felt energized within five minutes, but it lasted for about 45 minutes. I paid $3.99 for this drink. I could have just drunk a cup of coffee and saved my money.",0,0
I ordered both the beef and Turkey flavors. My dogs would not even take these in their mouths. Both flavors were  very dry and had no real aroma to them. Try a small quantity first. i  donated the entire order to the Humane Society.,0,0
"First, the product pictured is not what you get.<br /><br />What you really get is are tiny packets called ""sticks"" suitable for flavoring bottled water. The box doesn't even say what size bottle it is sized for.<br /><br />I'm not keeping it so I can't tell you how it tastes.",0,0
"You just can't beat the taste of the original Dubble Bubble Gumballs! It really doesn't matter that the taste only last a minute or so, but that is why I bought the tub! The  tub by the way is very convenient  and was shipped to me in A+++ condition! If your longing for the classic taste go for it! You will not be dissappointed!",1,0
"I really, really dislike Sucralose.  I don't like the taste, the aftertaste, or the after effects.  I bought this based on it NOT saying it was ""diet"" or ""low calorie"".  The first ingredient is Sugar so it's only partially sweetened with Sucralose.  Sucralose is buried way down in the ingredients list but the taste is noticeable.<br /><br />Sure wish Amazon contained the full nutrition and ingredients labels from all food products.",0,0
"i've never written an amazon review before, but this product was so horrible i had to warn would be buyers; i can eat pretty much anything, but i had to empty out both bottles... it just tasted like colored sugar water (very thin), sickening sweet.. don't know if there was any onion flavoring.. the only reason i bought this is because i couldn't get ken's steakhouse vidalia onion dressing shipped in California.  So far, the worst product i have purchased on amazon.  Buyer beware, unless you like sugar water, then ""drink up""..blech.",0,0
"My little girl (6 months) can't stomach any formula.  Even Nutramigen, at $35 per can made her colicky and sick (accompanied with the worst smelling spit up).  The expensive formulas smelled bad, and tasted worse, I hated giving them to her.  Goats milk was recommended to me.  Her doctor's only objection was that it was low in Folic Acid and tended to dehydrate babies.  Well, Meyenberg Powdered Milk  is fortified with Folic Acid, so dilute it with a little extra water and you're in business!  I now have the happiest infant you've ever seen.  Enfamil can take that nasty chemical soup they call formula and shove it, I'll never go back.<br /><br />You can get the formula Recipe at:<br />[...]<br /><br />There have been concerns about arsenic in rice syrup lately, so I have been using Lyle's Golden Syrup, and she likes it fine (Also it's the best pancake syrup you'll ever have).  I am going to try barley malt syrup next, it is chemically more similar to rice syrup.",1,0
I have tried another brand of one cup coffee making.  These made the job easy and no mess.  The other method had a plastic holder and lid and a paper basket.  You disposed of the inserted paper basket only.  The plastic would be very warm to the touch at the very least.  Then you had to rinse the plastic holder and top for any grinds that might have escaped.,1,0
Probably because it doesn't taste like coffee.  It is flavorless.  I saw the good reviews and thought I'd get a couple boxes and now I'm stuck with a bunch of k cups that I don't want to drink because I'd rather literally drink any other k cup I've ever tried.  As you can see I'm not a fan of these k cups.  These are the worst ever.,0,0
"I got sent the wrong item, which happens i know.  I tried to contact the company multiple times with no response.  I finally had to contact amazon and they are returning the item for me...",0,0
"This coffee tastes very flavorful and is not too strong, but I have to say it almost ruined my months' old Keurig Personal Brewer. The coffee is ground so finely that when the K-Cups are punctured by the needles (top and bottom), it gets packed into the needles and also sifts out through the holes made by the needles, going into the coffee cup creating a very nasty ""sludge"" in the bottom of each cup. I purchased a pack of 2 (48 K-Cups) and didn't even use one full pack. I do not recommend this brand or blend. It is a waste of money, which is something I couldn't really afford at this time. I sent a letter of complaint to the Wolfgang Puck company and, except for a ""cookie cutter"" letter acknowledging receipt of my comment, I have not received any further contact from them.",0,0
"I have had the regular Donut House coffee before and enjoyed it, but I had never had the flavored kind.  I was looking for a sampler pack to so my roommate and I could try the flavors as well as get some of the regular stuff.  I don't drink decaf, so I knew that some of this pack would not be used.  I figured that the rest of the cups would make up for the loss on the decaf.  I was wrong.  This ""Sampler"" pack was a joke.  18 of the cups were decaf, and 15 of them were the standard house brew.  I got 1 cup of Chocolate Glazed Donut and 1 cup of Cinnamon Roll.  Now, I will not be using most of the K-cups in this package because it was, again, MOSTLY DECAF!!!!!  This is what they consider a sample pack:<br /><br />8 Donut House Regular<br />9 Donut House Decaf<br />7 Donut Shop Regular<br />9 Donut Shop Decaf<br />1 Donut House Chocolate Glazed Donut<br />1 Donut House Cinnamon Roll<br /><br />Some sample.....",0,0
"Cadbury chocolate uses a different formula in each country it is manufactured.  New Zealand is uses more cream than Australia, etc.  This version by Hershey is not what you expect from England, Australia or New Zealand Cadbury.  It does not melt on your tongue like those countries so it tastes differently.<br /><br />If you are looking for the silky smooth easy melting chocolate find the non Hershey version.<br /><br />Hershey has missed an opportunity to introduce high quality Cadbury chocolate to USA.",0,0
"This is not regular coffee as the description would lead you to believe... it's artificially flavored, and it appears from the other ratings that you either love the flavor or hate it. My household hated it. Of course, that would be my problem if the description was accurate, but it's not. Amazon refunded my money and said someone would check the information on the product page.",0,0
"This is a good decaf coffee, but I've never before had a k cup dump the contents into my cup. It's extremely irritating to deal with grounds in the cup and machine when deliberately choosing a system that avoids the mess.",0,0
"Got this for like $10 on a warehouse deal. It was a bargain! I received them in early May and the label says best before June. At a rate of one can per 2-3 days, I don't think I'll have a problem finishing them off before June. (I know, I have a sweet tooth). All 4 cans had some dents on them but the condition of the gulab jamun inside was good. They were just as described - soft cheese balls (about 20 per can) in a sugar syrup with just a hint of cardamom. Warm it up a before eating for the maximum flavor and texture.",1,0
"I just bought the mberry with slight concerns that it will not work. All those concerns went away when I tried it. It was a tingly feeling at first where ever it was on the tongue. I didn't notice anything. First thing i tried was a grape. I mean this was the most delicious grape I had ever tasted. I started try all the fruits and sodas i could. Amazing. People don't realize that you should use it on fruits and things with acidity. It is supposed to make them sweeter. Although it did make one of my cookies sweeter it wasn't nearly as dramatic as when I ate a lime. It tasted like lime-ade. I wouldn't suggest eating a bunch of lemons because this only affects your tongue. Not your stomach. When you buy these you run the risk that it won't work, but it probably will. Very pleased.",1,0
"Enjoyed the product, pleasant flavor,  used it to in all my cooking, i will be purchasing it again. Cans were dented on arrival... but did not harm the product.",1,0
The chips are awesome.  I first bought them at Costco and now I cannot get them there any more.  The bags at Costco were about 3 times larger than the one I recieved from Amazon.  The arrived mostly in tiny crumbles of chips and the bags were about 1/3 full.  I won't waste my money buying them from Amazon again as the shipping is just not up to par.  If you can find the chips retail I would advise buying them that way.  Their website says that super target and Costco carries them but have not been able to find them there recently.,0,0
"The packet of these seeds that I received must have been old because I don't believe even 10% of them grew. I tried some several times in soil and water and only got a few sprigs of grass. I garden regularly (I live in Florida) so it's not that I don't know how, and I even followed the instructions to the letter, but they did not grow.",0,0
"I couldn't get these to work for muffins, so I decided to try the pancakes and wasn't disappointed. They come out perfectly raised every time. I like to make these without any sugar in the batter. The flax makes it very bitter, but I like them like that with lots of butter. However, if you just add some syrup on top, it extinguishes the bitter taste on contact. Give these a try!",1,0
"Buying this product seems to be almost literally like rolling the dice in a game of craps!<br /><br />My experience with this seems to be similar to the experience of ""Peter R."", unfortunately.<br /><br />The price was excellent.  I ordered mine after the date of "" J. Robert Bois'"" positive experience / review was written but before the date of ""Cindy 2366's"" positive experience / written review.  I bought these & gave them to my Dad, as he *LOVES* dates.  I noticed when I was visiting him, the dried fruit basket was hanging around in his 'fridge a lot longer than any other date basket I had ever ordered for him.<br /><br />Finally I asked him about them.  He said that he did not want to be rude to me or hurt my feelings but....  the dates, well, he was wondering if he should try & eat the seeds in the center & see if they were soft, because the dates themselves were hard as a rock & tasted stale.  I was mortified to say the least...  Then he wanted to know (jokingly) if he had done something to make me mad & I bought these for him as his punishment.  (No, but I had to laugh when he asked about that.)<br />Me personally, I have not tried them.  I will take his word for it!  :)<br /><br />I told him to throw it away or put it out for the squirrels.  After a week of offering the dates,  I picked them up out of his backyard and threw them away.  The squirrels, opossums, & raccoons declined to dine on the dates.<br /><br />It seems to be hit or miss with the ""Broadway Basketeers Irish St. Patrick's Dried Fruit Gift Basket"" purchase.<br /><br />I will not say flat out ""NO!  Do Not Purchase This Item, It is Not Good!""  That is a choice you will have to make on your own.  I just wanted to pass along my experience with the gift basket.<br /><br />Thank Goodness I caught it when it was on special & did not have the full current purchase price invested in the box!  I would have been really sad then!<br /><br />Amazon, as usual, did a fabulous job with the shipping, packaging, and they arrived quickly, in the time frame advertised / promised.<br /><br />Best of luck & I hope others have better experiences than my Dad / I had!<br /><br /><a href=""http://www.amazon.com/gp/product/B004134H9W"">Broadway Basketeers Irish St. Patrick's Dried Fruit Gift Basket</a>",0,0
"Nature's Recipe is now a division of that mega company Del Monte Foods.<br /><br />The Test<br /><br />The neat thing about this food is that it really does look like the photograph on the bag. It consists of smallish kibble with pieces of dried carrots and peas mixed in. When the bag was first opened the girls ate small amounts of Farm Selects unmixed and readily took to it. Since then they've been eating it mixed with their Blue food.<br /><br />I thought Evie and Piper might fuss with the dried vegetables in there, but they don't specifically target the vegetables to leave behind.<br /><br />The quality of this food is obvious to one who reads the ingredient list. Only one ingredient, that animal digest, makes me cringe a little. The girls don't mind it a bit. For goodness alone I can heartily recommend this natural food, but the price on it is relatively high. Rachel Ray's dry dog food, for example, is about half the price of Farm Stands Selects, and Buffalo Blue is about the same price. For a household like ours with three dogs, the Farm Stands Selects is too pricey  to feed the girls exclusively. We'd feel obliged to mix another good, but less expensive food with it. For those with one pet and for whom money is not an issue, I say you can't go wrong with Farm Selects.",1,0
"I really wanted to like this, as it was organic, and came in a glass bottle, but there was hardly any flavor at all. I could barely smell it, and even when I poured a generous amount on my dish, it imparts little to no truffle flavor/aroma. My truffle salt is much more potent.",0,0
"As others have said, this is REALLY MILD in flavor!  The instructions call for 1 packet per 16 oz. of water.  There are 6 packets per box.<br /><br />I decided to give it a try as I am basically lazy and wanted some (unsweetened; unlemoned) iced tea that I could make on a moment's whim.<br /><br />I started with 1 packet per 16 oz of water; then 2 packets per 16 oz of water and got SOME flavor.  Now I'm using 3 packets per 16 oz. of water.  (I placed a fairly large order so I could experiment with it AND have it throughout the fall and winter.)<br /><br />Since I'm using triple the amount of product in order to get some flavor, I will probably not order this item again.",0,0
"I had used this frequently on and off over the years and didn't realize that it is not sold in the US any longer.  In the past the instructions were in English on the packet but I don't recall what they were. Now it is entirely in German and no one I know speaks a word of the language. I don't have a scanner so one of the solutions suggested won't work.  Don't buy before realizing that if you don't speak German and have no one to translate you are in a pickle.. I have 10 packs now!  Another thing, all 10 packs expire in 6 months time, so don't buy in bulk unless you plan to eat a lot of sauerbraten.  Rated 1 only because I am unable to use the product and the product description does not mention either the language issue or the near term expiration date.",0,0
"This food is phenomenal but WAY overpriced. I pay $7.99 a case in New York City and it is often on sale for less than $6 a case at BabiesRus in New York City. Grocery prices are obscene in NY so if I am paying less here, this is no deal.",0,0
This is not a 20 oz bag.  It is only 4oz each bag.  Misleading product.  Thought I was buying 20oz bags.  Not very happy.  Should've gone local for 8 dollars per bag.,0,0
"Vendor shipped promptly and the product arrived in excellent condition. This is an extremely well made product containing no grain fillers. I had to purchase the entire case, not knowing if my feline diners would even like it. It would have been nice if the vendor would allow sample purchases of select varieties rather than an entire case.",1,0
"Well you get what you paid for. While this milk chocolate k-cup is pretty cheap $12.95 per 24 (54 cents per count) but it is not good. It tasted like watered down chocolate (as if you put in too much water and not enough milk or chocolate/cacao for that matter). This thing is sweet tho, in fact kinda too sweet for my taste (i am beginning to think half of the powdery content is sugar/sweetener). I thought it was the amount of water that made it taste watered down so I lowered the cup size from 8 ounce to 6 ounce on my Keurig brewer and it's the same thing.",0,0
"You know how the chocolate turns light brown when it gets old? That's how these were at the top. They were that lighter shade of brown as if they were old. That part just didn't taste right, but the liquor inside was good. These candies weren't fresh.",0,0
"THis product (which i am not allowed to return) has ingrediants of salt, spices, hydrolysed soy protein, that last item is the common industry con for adding msg to your food. Every soup on your grocers shelf contains msg, but, i digress. So, the third ingrediant is a form of MSG, further down the ingrediant list is proudly displayed ... Monosodium Gludamate, ...MSG. This does not add spice to your food, it stimulats your tongue into feeling that the food tastes good, when IT DOES NOT. MSG can make dogfood taste like hamburger. anyone who thinks this is making their food taste cajun may be serving ALPO.  Tones and Durkee (sp) do not contain MSG, I prefer Tones!<br /><br />I have 8 eight ounce cans of this stuff.. would anybody like to buy some hamburger from me?",0,0
The grains make this food really flakey. It just doesn't stick together and was falling off the spoon. A major mess really. It also doesn't have a zip lock top and I thought it did like many of the other pouch foods and took this with us out to dinner. I ended up putting the leftovers in a plastic baggie. My baby also was not a fan of this at all and she is not a picky eater. Even my dogs turned their nose up at it and I thought it tasted pretty nasty.,0,0
I could smell the vanilla even through the packaging!<br />There were lots of vanilla beans and they were all in great shape.  I'm excited to see how my homemade vanilla extract turns out!,1,0
"I had to be taken to the ER in an ambulance earlier, the day before yesterday. I was having seizures, near-syncope (passing out, but still being somewhat conscious), couldn't breathe, and my blood pressure was at stroke level. I felt like and thought I was dying (or maybe already) dead for about 3 hours. It was painful and horrifying. I think I figured out what it was that caused my near-death experience. It was probably the energy-shot I took 20 minutes before then. I don't usually take something like that. Someone offered it to me, and I was so tired, I didn't even look at the bottle and took it. Please, don't use these!",0,0
"I really love Kettle brand chips, but these are rather disappointing. There is very little sour cream or onion flavor.",0,0
"First of all, it is wonderful to have these pods delivered to my door free of charge.  On auto delivery, they are cheaper than the cheapest Senseo pods that I have found (Target/Walmart).  But check out the weight of coffee per Senseo pod vs. this particular Baronet coffee pod.  Not all Baronet pods are this weight, however, so check out the products carefully.  I guess I had better mention that the coffee flavor is great!  One order is for three boxes of these pods.",1,0
"10 years ago my daughter brought home Creme' Brulee' for the first time. It was perfect, beans to be ground.  Since then I have searched for ANYTHING similar. When I realized I couldn't find it, she had forgotten what one she purchased.<br /><br />This one has a strong flavor, but it tastes fake with a strong after taste. Unfortunately it is one of the better ones.  If anyone reads this and knows what ones (Carmel and Vanilla), taste great, please post here.",0,0
"Would have rated no star if available.  Beefeaters® Chicken Liver Freeze Dried Treats for Dogs, are a product of China, and irradiated ""for your protection"" according to the company's hold message.  Called Amazon.com customer service, and requested a full refund with pre-paid returned shipping.  Too bad none of this is in the product description.  Amazon CSR was very helpful, and very cooperative, postage paid shipping label received via email immediately.  Thank you, Amazon.com!",0,0
"The shipping was very fast, but so was the expiration date.... got it on Feb. 14, 2012 expiration is April 4, 2012 (only 6 weeks before it expires).  Who can eat so much seaweed in such a short time??????  I should have returned it, but who wants to go through all the trouble.  Well I stuffed it all in the freezer and hope it will be still eatable.  That's what you get when you order food online.  I will not order it again!!!!",0,0
Nowhere in the description does it mention anything about this coffee being flavored. I'm still not sure what flavor it is. Some type of nut. I wrongly assumed that Jamaican coffee would be similar to the Blue Mountain coffee which Jamaica is known for! How silly of me to assume that! I hate flavored coffees so I was so disappointed to now own 2 boxes of such a horrible coffee. It only says flavored very small on the box so I didn't notice it before I opened it. Hopefully I can pawn it off to visitors and buy some regular bold coffee-flavored coffee for myself!,0,0
Warning: this is a STRONG flavor.<br /><br />I thought that this would be Blue Mountain-y... oh no. It is like... rum flavored or something. Yuk.,0,0
"I guess there is a reason that the ingredient section on this page doesn't mention that the first ingredient is trans fat (partially hydrogenated oil).  Had I know, I would not have purchased this.  Consumers need to vote with their dollars and avoid buying items where the manufacturer is using cheap and unhealthy ingredients.",0,0
"I bought this seasoning because Amazon stopped selling the 12 count Konriko cajun seasoning so this was the one they had in a 12 count.  I bought it thinking it would be similar to the Konriko, BOY WAS I WRONG!!!<br /><br />First of all like another reviewer said some of the ingredients are as follows:  hydrolyzed soy protein, and Partially hydrogenated cottonseed and soy bean oil.  I was completely stumped as to why these two ingredients were necessary in a spice blend mix.  Now I know why with the hydrolyzed soy protein; as the other reviewer stated it's a industry way of adding MSG.  Well why in the world do we need that and what's up with the HYDROGENATED SOY BEAN AND COTTONSEED OIL!!!!  BESIDE IT BEING BAD FOR YOUR HEALTH IT CAUSES THE PRODUCT TO CAKE AND CLUMP.  I steer clear of products with hydrogenated oils in them.  An even though this may not have many trans fat an accumulation over time is what makes this deceptively bad for your health.  When I purchased this last year they did not have the ingredients listed in the description, now it is.  I think that AMAZON as a regular practice should require all food products/company's to list the ingredients of their product to sell on their site.  WHY WAIT UNTIL THE CUSTOMER PURCHASE IT TO FIND OUT???!!!  I don't think this is a customer friendly practice!!!!<br /><br />Not a good buy IMO.  I found my Konriko at another site and will be purchasing it from there; unless AMAZON brings it back at a 12 count offer; otherwise to buy one at $8 and $4.99 s/h is just way over priced and highway robbery!!!!",0,0
"These cups are artifically sweetened with sucralose - I didn't realize until I tried one, and ended up with a little bit of a headache, which made me check the ingredient list - it isn't noted on the front of the box.  They definitely have an artificial taste, I would not buy them again.",0,0
The sinus buster tea had an interesting aroma when seeping; it's taste is acquired not offense at least to say more like burnt bark or really overheated coffee. I had no drainage of my sinuses while drinking one cup of the tea the next morning I could feel relief of pressure and pain. I would prefer this product over any inhaled sinus relief agent. As a plus all the ingredients of the tea are on the package in english nothing unknown.,1,0
"I have been using this protein powder for about a month. The first thing I noticed is that this brand mixes better than Optimum Nutrition egg protein, but still not like whey or even rice protein. The texture is not great by itself in my opinion- not awful but not great. I have been mixing Garden of Eating Super Seed with the powder before adding water and it mixes to a much better texture. I've also tried blending the two with ice to make a smoothy which turned out ok. For those of us who can't tolerate the whey or soy proteins, this particular brand is the best I've found.",1,0
"I am not an espresso snob. I may roast my own beans for drip coffee, but when I'm making espresso it's generally going in a bunch of milk and syrups.<br /><br />I purchased the Lavazza because I was out of the Alessi decaf I'd purchased at the store and the Lavazza was a good deal. For my purposes, this is completely adequate and does a fine job. At the same time I placed this order, I also ordered some Lavazza non-decaf espresso, which frankly doesn't seem to be as good as the Illy I've been using. For half the price, though, I can probably suffer through the decreased quality.<br /><br />If you're drinking it straight, probably not a good choice. If you're mixing it, it's more than adequate.",1,0
"One of my longtime favorite drinks is a half-and-half combination of club soda and fruit juice. Most fruit juices by themselves are a bit too sweet for me (even the ones without added sugar), and the addition of carbonation just makes the whole thing more agreeable to me. This drink does this for me, and amazingly, they do not add a boatload of sugar. Too many off-the-shelf beverages--even those claiming to be healthful--have way too much sugar (or worse, the cheap corn syrup sugar substitute). These guys give it none of that. It's both tasty and refreshing. This is a product I would actually buy.",1,0
"I could not finish this drink, it is like drinking orange syrup. It may not have any added sugar in it but one can of 8.3 ounces has 34 sugar grams and 36 carbs. I'll stick to water when I want to quench my thirst!",0,0
I bought this bag and found it 50% cheaper at smart and final. It was also old and and white. This was terrible! I bought it to put in the candy canisters I give to co-workers. So I didn't find out it was OLD till a co-worker informed me. I was so embarrassed. Do not buy this candy. It all ended up in the trash. Very disappointed!,0,0
if every seller was like JR mushrooms the world would be a much better place. They wont stop until there customer is completly satisfied. I ordered some winter black truffles from them and got my package lightning fast but came to find out that it wasnt what i ordered. I called JR and they said they sent better quality black truffles that cost more for the same price and this story doesnt end they even sent a jar of the original truffles i ordered just so i can taste the diffrence FOR FREE!!!!!!!!! Name another seller that would do that.,1,0
"I opened this product to find that the lollipops were all broke, I was very disappointed.  They did not package this product in a way that would help keep it from breaking.  You are better off buying them from a store around your area.",0,0
"Three of us tried it; one of us was barely able to drink it, with ice.  I guess this is, like Evian, an ""acquired taste.""  Unless you're able to try a single bottle before purchase, I recommend you pass.",0,0
"I was very dissapointed with this fondant. I decided to try it for the first time, and that was a mistake. They claim that the fondant can be rolled out thinner then most brands, so you can use less to decorate more. That is not true. Even just rolling it out to 1/8in it tends to tear. Once I finally got it on the cake to cover, it is very hard to smooth it around the cake. It is very sticky, the fondant smoother does not glide smoothly over it. All in all I will never buy this brand again, I am going to stick with Wilton.",0,0
"Carabou Mahogony is the worst tasting cup of coffee I have ever had, and I've been drinking coffee for over 4 decades. It tastes just like a piece of burnt toast. The only way I can make it palatable is to put it over ice, add lots of vanilla sugar syrup and milk. I've got to find some way to justify the purchase and icing it seems to help.",0,0
"The negative reviews of Mrs Mays products just because it is made in China are not really valid, cannot base on other companies' poor quality control and apply to every company in the country!  There are many bad quality foods that are made in the USA that's bad for your health, so just because it's labeled made in USA doesn't mean it is good quality.  As long as a company takes pride in their quality control and not greed for profit only deserves good ratings and fair sales.",1,0
"This was my first experience of a bad Darjeeling - before, I hadn't known there was such a thing. The first brew yielded a dark rust color tinged with olive-green. The bottom of the cup was invisible. The taste was sharp and astringent. Thinking I'd brewed too long or too strong, I set the first cup aside and tried again. And then again. A light brew of 3 minutes improved the clarity; however, nothing I have tried since has removed a level of astringency and a furred taste that I associate with lesser teas. The wet leaves are the typical size, light brown but unexpectedly interspersed with limp green squares.  The aroma of dry tea in the bag reminds me of old hay - neither moldy nor spoiled, just old. In contrast, the Davidson's Keemun Conjou which arrived in the same shipment smells and tastes like delicious Keemun Conjou and nothing else.<br /><br />Given the price, I knew I was gamboling and consider this a lost bet. I have given the product two stars instead of one, because I haven't thrown it out (yet). I keep a supply of Lipton's bulk tea for emergencies such as long periods of unemployment, and I don't really need more emergency tea. Perhaps it will work for iced tea.<br /><br />By no means am I an expert, but I do value tea, and so I hope this opinion helps other buyers who are trying to decide between two Darjeelings. Davidson's ships quickly with value pricing, and so I am not giving up on the merchant. Just on this particular Darjeeling.",0,0
"If it were possible to give this product zero stars, I would have done so.  I am a huge fan of Twinings teas, and was very excited to try this new blend.  After arriving home from the grocery, I immediately started the kettle to enjoy a cup while prepping dinner.  Between sorting, washing, and chopping items, the hot water was added to the bag to steep.  Preparation continued, until a distinctly off odor hit me.  I thought one of my ingredients must be rancid!  I hunted around for almost four minutes before I realized it was the tea.  Even after cleaning up, and airing out the kitchen, my roommate later came in and asked about the smell.  Save your money to purchase ANY other Twinings product.",0,0
"I wonder if the other reviewer's order got mixed up at the warehouse or something?  We received organic juice boxes, just like the title says.",1,0
It's a shame to use so much corn syrup for babies! I'm very disappointed when I noticed that. The same kind sold in China is even better.,0,0
"I must be the odd man out here...but this powdered goat milk is horrible!  My 18 month old son is allergic to dairy and soy, hence the reason for goat milk.  We were going on vacation for two weeks, and I was afraid there would not be any source of goat milk at that destination. Being he drinks almost a quart a day of regular liquid goat milk I purchase from Trader Joe's, I figured I would go for the gusto and buy a two weeks supply for him. It smelled horrible and more importantly tasted horrible! Words cannot even describe how disgusting this stuff was.  My poor son almost threw up from tasting it which prompted me to smell it.  It smelled so bad, I couldn't even taste it myself.  Maybe we're just used to the regular brand he drinks?  My only advice, try a small amount first.  It is not returnable!!!",0,0
"The ""reviewer from Florida"" was being extremely kind in their review.<br />This gruel is not even fit for farm animals.  I've lived in Hawaii most<br />of my life and have shopped mostly in the local health food stores-so i have had<br />many many different batches of Basmati rice.  What Amazon has sent me is NOT<br />edible in my opinion.  It is not long grained as Basmati should be and does not<br />cook as it should - it fully cooks too soon and does not need the full amount of<br />water that Basmati usually does.<br />I am tempted to contact the FDA to see what it really is!<br /><br />My apologies to the ""reviewer from Florida"" - i should have listened to you and<br />passed on all this frustration - Amazon does not allow returns on groceries.<br />Needless to say - i am now stuck with several pounds of inedible rice.",0,0
"I opened the can and immediately became concerned when I saw what looked like dried white crust, rather than fluffy frosting.  The package recommended stirring before use, so I gave that a try and under the crust was an indescribable gelatinous goo.  The best I can equate it to is a white version of the blue goop the mother serves for dinner in ""Better of Dead"" (no raisins in it though!).<br />I tried to stir it together and the end result was gelatinous goo with white crusties in it.  When lifting the knife to spread it long strings on goo trailed from my knife.<br />I opted for making my own frosting instead - very easy!  A little Sprectrum palm shortening, a lot of powdered sugar, a tiny splash of vanilla, a tiny bit of salt, and rice milk as needed for consistency, beat for 5 minutes, and I had the fluffy 'butter' cream frosting I thought I'd get from Cherrybrook.<br /><br />I wonder if our can was overheated in the store (whole foods) or something...<br />I've read positive reviews of their frosting mix, so maybe I'll try that next time.",0,0
When Habanero is in powder form it doesn't taste the same nor does it have the same heat. It's almost physically impossible to get a Habanero powder to taste decent. Go with Habanero flakes instead. They taste better and pack a lot more heat.,0,0
"I have a husband who could bathe in Pace picante salsa, I wish amazon would put it on their subscribe and save program. I ordered two bottles and during shipment one of the lids broke and salsa went everywhere. Amazon immediately gave me my money back, I'm surprised my husband didn't eat the salsa soaked box for dinner.",1,0
"This review is for the packaging and not the actual mix, since the mix is a very subjective thing and my taste my not match others and, some wrote about how poor the packaging was. All I can say is with mine there is more than enough labeling, on the bags themselves and on the box there are instructions on how to. Granted the box is nothing heavy duty or special and the mix is in plain white bags, there are more than enough instructions to go by.",1,0
"""It tastes better than it looks"" was the first thing I said the a skeptical co-worker looking at my peanut satay as it came out of the microwave.  Unfortunately, it's as fattening as it looks, so I likely won't be purchasing it often.  I could see this mixing with chicken or beef and tasting even better though!",1,0
"I finally did the research on this temptation treats and I'm glad to see that my suspicions are correct. I have been buying this treats for my kitty for years and suspected them all along to be the cause of him vomiting. Ironically, I even bought the hairball ones to see if they would make him stop vomiting. Now is official, I stopped giving them to him as often, and then monitored him whenever I gave him any. It soon became clear to me that he only vomits whenever I give him this treats. Sometimes he would vomit within minutes, and other times he would vomit during the night or the next morning, but if I give him this treats, I'm sure to be cleaning up orangee throw up off my carpet soon after.  I think is a matter of allergy or sensitivity to one of the ingredients, and they probably don't do anything to other cats but I'm never buying this again for my kitty.",0,0
I wish I had listened to the other bad reviews.  The artificial sweetener taste is awful.  I gave two stars only because my husband doesn't seem to mind.  I can't drink this- even if they were a bargain.,0,0
