Review,Actual,predicted
"I had used this frequently on and off over the years and didn't realize that it is not sold in the US any longer.  In the past the instructions were in English on the packet but I don't recall what they were. Now it is entirely in German and no one I know speaks a word of the language. I don't have a scanner so one of the solutions suggested won't work.  Don't buy before realizing that if you don't speak German and have no one to translate you are in a pickle.. I have 10 packs now!  Another thing, all 10 packs expire in 6 months time, so don't buy in bulk unless you plan to eat a lot of sauerbraten.  Rated 1 only because I am unable to use the product and the product description does not mention either the language issue or the near term expiration date.",0,0
This is not a 20 oz bag.  It is only 4oz each bag.  Misleading product.  Thought I was buying 20oz bags.  Not very happy.  Should've gone local for 8 dollars per bag.,0,0
"Well you get what you paid for. While this milk chocolate k-cup is pretty cheap $12.95 per 24 (54 cents per count) but it is not good. It tasted like watered down chocolate (as if you put in too much water and not enough milk or chocolate/cacao for that matter). This thing is sweet tho, in fact kinda too sweet for my taste (i am beginning to think half of the powdery content is sugar/sweetener). I thought it was the amount of water that made it taste watered down so I lowered the cup size from 8 ounce to 6 ounce on my Keurig brewer and it's the same thing.",0,0
"You know how the chocolate turns light brown when it gets old? That's how these were at the top. They were that lighter shade of brown as if they were old. That part just didn't taste right, but the liquor inside was good. These candies weren't fresh.",0,0
"THis product (which i am not allowed to return) has ingrediants of salt, spices, hydrolysed soy protein, that last item is the common industry con for adding msg to your food. Every soup on your grocers shelf contains msg, but, i digress. So, the third ingrediant is a form of MSG, further down the ingrediant list is proudly displayed ... Monosodium Gludamate, ...MSG. This does not add spice to your food, it stimulats your tongue into feeling that the food tastes good, when IT DOES NOT. MSG can make dogfood taste like hamburger. anyone who thinks this is making their food taste cajun may be serving ALPO.  Tones and Durkee (sp) do not contain MSG, I prefer Tones!<br /><br />I have 8 eight ounce cans of this stuff.. would anybody like to buy some hamburger from me?",0,0
The grains make this food really flakey. It just doesn't stick together and was falling off the spoon. A major mess really. It also doesn't have a zip lock top and I thought it did like many of the other pouch foods and took this with us out to dinner. I ended up putting the leftovers in a plastic baggie. My baby also was not a fan of this at all and she is not a picky eater. Even my dogs turned their nose up at it and I thought it tasted pretty nasty.,0,0
"I had to be taken to the ER in an ambulance earlier, the day before yesterday. I was having seizures, near-syncope (passing out, but still being somewhat conscious), couldn't breathe, and my blood pressure was at stroke level. I felt like and thought I was dying (or maybe already) dead for about 3 hours. It was painful and horrifying. I think I figured out what it was that caused my near-death experience. It was probably the energy-shot I took 20 minutes before then. I don't usually take something like that. Someone offered it to me, and I was so tired, I didn't even look at the bottle and took it. Please, don't use these!",0,0
"First of all, it is wonderful to have these pods delivered to my door free of charge.  On auto delivery, they are cheaper than the cheapest Senseo pods that I have found (Target/Walmart).  But check out the weight of coffee per Senseo pod vs. this particular Baronet coffee pod.  Not all Baronet pods are this weight, however, so check out the products carefully.  I guess I had better mention that the coffee flavor is great!  One order is for three boxes of these pods.",1,0
"10 years ago my daughter brought home Creme' Brulee' for the first time. It was perfect, beans to be ground.  Since then I have searched for ANYTHING similar. When I realized I couldn't find it, she had forgotten what one she purchased.<br /><br />This one has a strong flavor, but it tastes fake with a strong after taste. Unfortunately it is one of the better ones.  If anyone reads this and knows what ones (Carmel and Vanilla), taste great, please post here.",0,0
"Would have rated no star if available.  Beefeaters® Chicken Liver Freeze Dried Treats for Dogs, are a product of China, and irradiated ""for your protection"" according to the company's hold message.  Called Amazon.com customer service, and requested a full refund with pre-paid returned shipping.  Too bad none of this is in the product description.  Amazon CSR was very helpful, and very cooperative, postage paid shipping label received via email immediately.  Thank you, Amazon.com!",0,0
"The shipping was very fast, but so was the expiration date.... got it on Feb. 14, 2012 expiration is April 4, 2012 (only 6 weeks before it expires).  Who can eat so much seaweed in such a short time??????  I should have returned it, but who wants to go through all the trouble.  Well I stuffed it all in the freezer and hope it will be still eatable.  That's what you get when you order food online.  I will not order it again!!!!",0,0
Nowhere in the description does it mention anything about this coffee being flavored. I'm still not sure what flavor it is. Some type of nut. I wrongly assumed that Jamaican coffee would be similar to the Blue Mountain coffee which Jamaica is known for! How silly of me to assume that! I hate flavored coffees so I was so disappointed to now own 2 boxes of such a horrible coffee. It only says flavored very small on the box so I didn't notice it before I opened it. Hopefully I can pawn it off to visitors and buy some regular bold coffee-flavored coffee for myself!,0,0
Warning: this is a STRONG flavor.<br /><br />I thought that this would be Blue Mountain-y... oh no. It is like... rum flavored or something. Yuk.,0,0
"I guess there is a reason that the ingredient section on this page doesn't mention that the first ingredient is trans fat (partially hydrogenated oil).  Had I know, I would not have purchased this.  Consumers need to vote with their dollars and avoid buying items where the manufacturer is using cheap and unhealthy ingredients.",0,0
"I bought this seasoning because Amazon stopped selling the 12 count Konriko cajun seasoning so this was the one they had in a 12 count.  I bought it thinking it would be similar to the Konriko, BOY WAS I WRONG!!!<br /><br />First of all like another reviewer said some of the ingredients are as follows:  hydrolyzed soy protein, and Partially hydrogenated cottonseed and soy bean oil.  I was completely stumped as to why these two ingredients were necessary in a spice blend mix.  Now I know why with the hydrolyzed soy protein; as the other reviewer stated it's a industry way of adding MSG.  Well why in the world do we need that and what's up with the HYDROGENATED SOY BEAN AND COTTONSEED OIL!!!!  BESIDE IT BEING BAD FOR YOUR HEALTH IT CAUSES THE PRODUCT TO CAKE AND CLUMP.  I steer clear of products with hydrogenated oils in them.  An even though this may not have many trans fat an accumulation over time is what makes this deceptively bad for your health.  When I purchased this last year they did not have the ingredients listed in the description, now it is.  I think that AMAZON as a regular practice should require all food products/company's to list the ingredients of their product to sell on their site.  WHY WAIT UNTIL THE CUSTOMER PURCHASE IT TO FIND OUT???!!!  I don't think this is a customer friendly practice!!!!<br /><br />Not a good buy IMO.  I found my Konriko at another site and will be purchasing it from there; unless AMAZON brings it back at a 12 count offer; otherwise to buy one at $8 and $4.99 s/h is just way over priced and highway robbery!!!!",0,0
"These cups are artifically sweetened with sucralose - I didn't realize until I tried one, and ended up with a little bit of a headache, which made me check the ingredient list - it isn't noted on the front of the box.  They definitely have an artificial taste, I would not buy them again.",0,0
"I could not finish this drink, it is like drinking orange syrup. It may not have any added sugar in it but one can of 8.3 ounces has 34 sugar grams and 36 carbs. I'll stick to water when I want to quench my thirst!",0,0
"This wasn't in stock the last time I looked. I had to go to the Vermont Country Store in Weston to find it along with a jaw harp, Cranberry Horseradish Sauce, Fartless Black Bean Salsa, Apple Cider Jelly, Newton's Cradle Art in Motion and the staple Vermont Maple Syrup.<br /><br />Back to the Ass Kickin Peanuts. They are hot. They will activate the perspiration glands behind your ears and under your arms. It requires a beverage as advertised, a glass of very cold milk, and a box of Kleenex since it will make your nose run. They look like ordinary peanuts which is already giving me ideas for work. I suspect that some people have been hitting my goodies in my absence, especially my colleague Greg. I'm going to take this to work at earliest opportunity and empty the contents of this can into an ordinary Planters Peanuts can, and then see whose crying or whose nose is running when I return.<br /><br />The can should be shaken to ensure the spices are evenly distributed. It is important to wash your hands after consumption and not touch the eyes.<br /><br />You'll go nuts over these Ass-Kickin' Peanuts.<br /><br />P.S. I'm not sharing the peanuts, not deliberately, and I'll probably give Greg the jaw harp for Christmas. He'll be so insulted.",1,0
I bought this bag and found it 50% cheaper at smart and final. It was also old and and white. This was terrible! I bought it to put in the candy canisters I give to co-workers. So I didn't find out it was OLD till a co-worker informed me. I was so embarrassed. Do not buy this candy. It all ended up in the trash. Very disappointed!,0,0
if every seller was like JR mushrooms the world would be a much better place. They wont stop until there customer is completly satisfied. I ordered some winter black truffles from them and got my package lightning fast but came to find out that it wasnt what i ordered. I called JR and they said they sent better quality black truffles that cost more for the same price and this story doesnt end they even sent a jar of the original truffles i ordered just so i can taste the diffrence FOR FREE!!!!!!!!! Name another seller that would do that.,1,0
"I opened this product to find that the lollipops were all broke, I was very disappointed.  They did not package this product in a way that would help keep it from breaking.  You are better off buying them from a store around your area.",0,0
"I was very dissapointed with this fondant. I decided to try it for the first time, and that was a mistake. They claim that the fondant can be rolled out thinner then most brands, so you can use less to decorate more. That is not true. Even just rolling it out to 1/8in it tends to tear. Once I finally got it on the cake to cover, it is very hard to smooth it around the cake. It is very sticky, the fondant smoother does not glide smoothly over it. All in all I will never buy this brand again, I am going to stick with Wilton.",0,0
"The negative reviews of Mrs Mays products just because it is made in China are not really valid, cannot base on other companies' poor quality control and apply to every company in the country!  There are many bad quality foods that are made in the USA that's bad for your health, so just because it's labeled made in USA doesn't mean it is good quality.  As long as a company takes pride in their quality control and not greed for profit only deserves good ratings and fair sales.",1,0
"This was my first experience of a bad Darjeeling - before, I hadn't known there was such a thing. The first brew yielded a dark rust color tinged with olive-green. The bottom of the cup was invisible. The taste was sharp and astringent. Thinking I'd brewed too long or too strong, I set the first cup aside and tried again. And then again. A light brew of 3 minutes improved the clarity; however, nothing I have tried since has removed a level of astringency and a furred taste that I associate with lesser teas. The wet leaves are the typical size, light brown but unexpectedly interspersed with limp green squares.  The aroma of dry tea in the bag reminds me of old hay - neither moldy nor spoiled, just old. In contrast, the Davidson's Keemun Conjou which arrived in the same shipment smells and tastes like delicious Keemun Conjou and nothing else.<br /><br />Given the price, I knew I was gamboling and consider this a lost bet. I have given the product two stars instead of one, because I haven't thrown it out (yet). I keep a supply of Lipton's bulk tea for emergencies such as long periods of unemployment, and I don't really need more emergency tea. Perhaps it will work for iced tea.<br /><br />By no means am I an expert, but I do value tea, and so I hope this opinion helps other buyers who are trying to decide between two Darjeelings. Davidson's ships quickly with value pricing, and so I am not giving up on the merchant. Just on this particular Darjeeling.",0,0
"If it were possible to give this product zero stars, I would have done so.  I am a huge fan of Twinings teas, and was very excited to try this new blend.  After arriving home from the grocery, I immediately started the kettle to enjoy a cup while prepping dinner.  Between sorting, washing, and chopping items, the hot water was added to the bag to steep.  Preparation continued, until a distinctly off odor hit me.  I thought one of my ingredients must be rancid!  I hunted around for almost four minutes before I realized it was the tea.  Even after cleaning up, and airing out the kitchen, my roommate later came in and asked about the smell.  Save your money to purchase ANY other Twinings product.",0,0
It's a shame to use so much corn syrup for babies! I'm very disappointed when I noticed that. The same kind sold in China is even better.,0,0
"I do reccomend this product, as it is effective and very fun to try. Here are the setbacks: It only lasts around 30 minutes, not 2 hours. I bought these in lieu of the actual berries ($90 vs. $10) so they weren't as potent as I had read about/expected. Nonetheless, they do work! Lemons and limes were delicious!<br />Oh, be sure to move the tablet over the ENTIRE surface of your tounge in order to cover ALL of your taste buds.",1,0
"I must be the odd man out here...but this powdered goat milk is horrible!  My 18 month old son is allergic to dairy and soy, hence the reason for goat milk.  We were going on vacation for two weeks, and I was afraid there would not be any source of goat milk at that destination. Being he drinks almost a quart a day of regular liquid goat milk I purchase from Trader Joe's, I figured I would go for the gusto and buy a two weeks supply for him. It smelled horrible and more importantly tasted horrible! Words cannot even describe how disgusting this stuff was.  My poor son almost threw up from tasting it which prompted me to smell it.  It smelled so bad, I couldn't even taste it myself.  Maybe we're just used to the regular brand he drinks?  My only advice, try a small amount first.  It is not returnable!!!",0,0
"The ""reviewer from Florida"" was being extremely kind in their review.<br />This gruel is not even fit for farm animals.  I've lived in Hawaii most<br />of my life and have shopped mostly in the local health food stores-so i have had<br />many many different batches of Basmati rice.  What Amazon has sent me is NOT<br />edible in my opinion.  It is not long grained as Basmati should be and does not<br />cook as it should - it fully cooks too soon and does not need the full amount of<br />water that Basmati usually does.<br />I am tempted to contact the FDA to see what it really is!<br /><br />My apologies to the ""reviewer from Florida"" - i should have listened to you and<br />passed on all this frustration - Amazon does not allow returns on groceries.<br />Needless to say - i am now stuck with several pounds of inedible rice.",0,0
"This review is for the packaging and not the actual mix, since the mix is a very subjective thing and my taste my not match others and, some wrote about how poor the packaging was. All I can say is with mine there is more than enough labeling, on the bags themselves and on the box there are instructions on how to. Granted the box is nothing heavy duty or special and the mix is in plain white bags, there are more than enough instructions to go by.",1,0
"""It tastes better than it looks"" was the first thing I said the a skeptical co-worker looking at my peanut satay as it came out of the microwave.  Unfortunately, it's as fattening as it looks, so I likely won't be purchasing it often.  I could see this mixing with chicken or beef and tasting even better though!",1,0
I wish I had listened to the other bad reviews.  The artificial sweetener taste is awful.  I gave two stars only because my husband doesn't seem to mind.  I can't drink this- even if they were a bargain.,0,0
"I purchased this product because of its name, ""Rumford NATURALS Corn Starch"" (the word ""Naturals"" appears large and clear on the pictured product label). Also, the Amazon description said it was made from ""Non-Genetically Modified Corn"". The label on the product that I ACTUALLY received does NOT say Rumford NATURALS, but it is still MADE WITH Non-Genetically Modified Corn. I say ""made with"" because this product now contains more than ONE ingredient. Its ingredients are: Cornstarch, Calcium Sulfate*, and ONE of the suggested servings (1 Tblsp) contains 15% of the ""Daily Value"" of CALCIUM. That makes this product potentially a good source for dietary calcium supplementation. ON THE OTHER HAND, for persons who must restrict their calcium intake (example, some persons with kidney stones), it can pose a potential problem, even danger. Amazon provides themselves with a nice ""out"" for this. They list the following: Legal Disclaimer: ""Actual product packaging and materials may contain more and different information than what is shown on our website. We recommend that you do not rely solely on the information presented and that you always read labels, warnings, and directions before using or consuming a product."" BUT, IT IS NOT FAIR FOR AMAZON TO NOT AT LEAST LIST THE CORRECT INGREDIENTS AND PHOTO OF THE PACKAGE SO THAT YOU DO NOT HAVE TO ORDER THE PRODUCT IN ORDER TO ""READ LABELS"" AND FIND OUT WHAT YOU HAVE PURCHASED.<br /><br />I WILL NOT BUY THIS PRODUCT AGAIN:<br /> * because I don't need extra calcium<br /> * because I don't believe that the Calcium Sulfate was added out of interest in the consumer's health<br />  but to make the product cheaper to produce so it can be priced competitively with other brands<br />  and still be touted as having been made from/with Non-Genetically Modified Corn<br /> and just on principal because I can't afford to throw it away and did not want the hassle of returning it.<br /><br />I am very, very displeased with Amazon's incorrect listing of the product, which was brought to their attention when I purchased it in February 2012, and so far nothing has been done.<br /><br />*Although Calcium Sulfate is considered a safe food additive it is basically the same thing as Plaster of Paris. AND, if you use too much of this product (basically the same amount as I had previous used of pure CORN STARCH), the very stiff sediment in the bottom of the cooking container (I make pudding in Pyrex in a microwave and usually stir it only every 30 seconds) will remind you of damp plaster!",0,0
"I am a chemist, so I know about water, and why it can taste like heaven (e.g. it is tasteless), and why it can taste like sweat (e.g. ""mineral-enhanced.""). This water is expensive - cheap for online, but costly if you are a Walmart or Target shopper. However, I highly recommend you try this, if you want tasteless water. You see, when water is mineral enhanced, and its swirling around through the various protrusions and undulations the road provides in the summer heat, the water tends to build a certain taste, which some like, and others don't. I like my water tasteless. Therefore I recommend this product to those whom do not want H2O + minerals, but just plain water.",1,0
"This product advertises that it is a soda made from 100% fruit juices and is refreshing.  I was quite disapointed in the flavor. If you have ever been unfortunate enough to drink canned (not refrigerated or fresh squeezed) OJ you know there is a HUGE differance in flavor. The bad, almost rotting component is carried over into this soda. IT even carries a rather odd aftertaste. I was not able to finish the entire can.<br /><br />This may be a feature of the Orange flavor. Other fruit flavors of this product might indeed taste good. But I recommend skilling the orange version.",0,0
"I received an undersized, sickly plant that could not be nurtured back to health. What was I thinking ordering a plant over the Internet? Never again!",0,0
"The coffee is good. However, at least half of these haven't been sealed correctly. When I brew them the edge of the foil pops open and coffee grounds go everywhere. Not fun to clean. It may have just been the batch we got, but I won't be ordering these again.",0,0
"I was hopeful, but left unsatisfied. The color of the bean grounds says it all; a light brown not the typical dark brown to black of real espresso, even decaf. Taste is weak and odd, not rich and solid. Certainly not worth the extra $$. Recommend Cafe Bustelo instead.",0,0
"These were just what I was looking for, however, when using in my Cuisinart they leak and back up water which spurts out in different areas of my K-Cup area. I don't want to ruin my machine, so I'm trying different things with this disposable cup, i.e., smaller amount of coffee, packing it looser, and smaller amount of water for cup size.  Still leaks some, but it's getting better as before I had about 3 to 4 areas of dripping water/coffee, some hitting inside the coffee cup and several outside of coffee cup.",1,0
"I see a lot of complaints about Grove Square hot chocolate. I think it tastes ok considering it's a k-cup, not homemade and not gourmet. I don't have anything negative to say the company or the product, it's relatively inexpensive and the company didn't falsely advertise or make any promises about the taste.",1,0
This is for puppies the bag is super small!!!The bag didn't last more than a day. I thought it was funny when I got the bag I thought it was a gift to be honest!!!,0,0
They tomatoes are certified San Marzano but not DOP like the item shows in picture. I called amazon and they sent me another box of 12 for free to fix issue. THe new shipment was still certified not DOP.  So please know this. Tomatoes are ok but not the best fyi.,0,0
"I was hoping Bisquick got it right when they released this product, but they missed their mark.<br /><br />I made both biscuits and dumplings (chicken & Dumplings). The biscuits came out okay but the flavor was bland. The dumplings were fluffy but not very flavorful and turned hard after a day or two.",0,0
"Ya know, when you're on a gluten-free diet, you YEARN for those forbidden treats - like licorice! (and malted milk!) Realizing that true licorice on this challenging diet is in the past and not likely to ever be repeated in the near future, we need to alter our expectations for this treat.<br /><br />I had tried this company's raspberry laces and strawberry laces - pretty good, although not easy to chew (think bubblegum).  Not REAL licorice you understand, but pretty doggone good as an alternative.<br /><br />So I thought I try these too - how bad could they be?  I found them pleasant to chew - not tough at all.  But the taste?  Nasty and medicinal cough syrup with an aftertaste that is truly awful.<br /><br />So I'm stuck with 11 packs.<br /><br />See if you can't find a source where you can buy just ONE pack to try out.  Your tastes may be different than mine, and you might enjoy them.",0,0
"One reviewer mentioned that this coffee was decaff and said it was listed as such on the bottom of the box (in small print). I checked my current box and saw no such labeling information. HOWEVER, the new boxes I received are a different color, with a slapped on label for Hawaiian Hazelnut and NOW the bottom of the box says it's made from 100% decaff coffee. While I like the flavor, I do NOT want decaff in the morning, which is when I drink coffee.<br /><br />Unfortunately, I am unable to return this item to Amazon because of their return policy, which is why I'm writing this review, to make sure others know the coffee packaging has changed and it is definitely labeled as decaffeinated now. I would give more stars for flavor, but the lack of official notification in the product description that this coffee is decaff makes me feel as if I tossed my money out the window, buying something I would not have otherwise ordered.",0,0
My cats absolutely would not eat this food so it was a waste of money..it is just sitting in our cabinets.  I will donate it to a shelter...,0,0
"Now I know this formulation is not the most natural or high grade one on the market right now. Believe me, I have tried to get her interested in just about every brand with the word ""natural"" in the title, and she is not having it. She won't get the benefit of the food if she won't eat it. So when I noticed she was eating all of her food when I put this in front of her, I decided to stick with what is apparently working. This is still premium food, formulated for my twelve year-old's needs, and she really, really likes it. 'Nuff said.",1,0
"I bought both the Creme Caramel and this Hazelnut kcup and I couldn't tell them apart even if my life depended on it... The flavor is pretty weak and the coffee itself is too and unlike the Caramel one, this one has a nasty bitter aftertaste like the flavor is artificial.  Yeah, I know it's artificial but I hate that it actually tastes like a chemical!  Yuk...<br /><br />This is one of those coffees you can serve to company who doesn't know good coffee or people you don't want to have come to your house any more as one cup of this and they won't be your friends after it!  It really is quite bad.",0,0
"My triplets will not eat this, eventhe one who will eat ANYTHING. The consistency is way too runny as well and does not stay on the spoon.",0,0
"The whole idea of a Spongebob Ginger Bread Pineapple is really great, but the sticker that says ""Use By"" Has a 10 JN 16 date on it. If thats 2010- this is not good! I think it would be fun to make and a cute decoration, but my son is going to want to eat it.  The least the seller could do is to check the expiration date! Its right on the front of the box! Not happy at all!!!",0,0
I thought this coffee was really horrible. Had one cup and will throw the rest away because it can't be returned.,0,0
"I purchased this item to celebrate the birth of my grandson.  I should have opted for real cigars, they might have tasted better. These cigars were very hard and hurt my teeth to chew. Not to mention that these gum cigars were much too sweet.",0,0
"I've been eating Snow's clam chowder for years, so I buy a few cans when it's on sale. Well it looks like Bumble Bee has taken over. What a big mistake. When I opened the can, it was all watery and smelled funny. I put it in a bowl to microwave, and noticed how thin it was, but thought I'd try it anyway. It was nasty to say the least. It about made me sick. So I went and opened another of the new cans, more of the same. Then I got an older can of the non-Bumble Bee chowder and it was great like always. If I could give the new junk no stars, I would. Sucks bad.",0,0
"I don't know if it was the case of chips we received or what, but everyone we allowed to sample the chips (in a buffet style setting) agreed that these were slightly on the salty side.<br />One person jokingly stated that these would be terrific for melting ice and snow, due to the amount of salt in these.<br /><br />We had ordered these with the expectations that these would be similar to the Lay's Kettle Mesquite Potato Chips, but these Kettle brands outback bbq chips are the exact opposite.<br /><br />Sorry folks, we just had better expectations from these chips but they a little on the on the salty side.<br /><br />We are still looking forward to Amazon finally getting the Lay's Kettle Mesquite Potato Chips in stock.<br />These got a 2 star, because the bbq powder they had used on these were flavorful enough to be unique.",0,0
"I always liked Orange Crush when I was a kid.  Sure, it was just sugar water with some flavoring, but it was really good flavoring...except it had a chemical whang and an aftertaste that you just had to accept.<br /><br />Well, no more.  Switch Orange Tangerine drink is NOT sugar water.  It's 100% juice, the good stuff, and it's lightly carbonated, not overcarbonated like those sugary soft drinks either.  And no chemical whang!  And no aftertaste!<br /><br />Vitamin C and no added sugar?  I'll take that.  Of course there's sugar content, but it's just the natural sugar that comes in the juice.  Why didn't people think of this stuff when I was a kid?",1,0
This is NOT Disco Dust which is edible and made for baking. DO NOT purchase this product for such purposes!,0,0
"What can i say, I love iced tea. I drink a lot of it, and love the convenience of these new individual serving size packets. I am also a big fan of Stash products, or rather of all the other stash products I have tried.<br />I purchased a case of all 4 varieties,  (when i say i drink iced tea, i am not kidding) and these were all way too weak when i mixed them in my 16 ounces water bottle.<br />I finally found that i needed to dissolve 2 packets in a small bit of hot water first (if not the tea clumped on me), and than add a packet of sweetener before adding the rest of the water just to make these palatable.<br />Over all I am very dissatisfied with the product and will stick with the other brands that are out on the market.",0,0
"If you are looking for  English muffins - go to the grocery store and buy them.  These do not even resemble English muffins and are tasteless.  However, if you are on a restricted diet (wheat flour, soy, dairy, gluten,etc.) these might be for you - check the list of ingredients.  I didn't care for them at all.",0,0
I purchased this item because it was cheaper than other olive juices. i was looking for a good quality olive juice for martinis. i was pretty disappointed. the juice is very strong. i followed the instructions and put the ratio on the bottle into the shaker and made a martini. the ratio was 2 part vodka to 1 part olive juice. it was way too salty. the olive juice was over powering. i made a decent dirty martini with 2 parts vodka 1/4 part olive juice. i would not recommend this item.,0,0
"Four people in my family tasted this orange tangerine drink.  It tasted good to all four people, and agreement from all four is difficult.  It does not taste like a soft drink, but much better.  If you are looking for a fiz that is tart, this is your drink.",1,0
"I'm really disappointed with the changes in quality -- it's not even the same product that we used to love.  A couple of years ago, the product was consistently fantastic, but now the taste, quality of the meat, and freshness are hit or miss...and recently it's all been a miss.",0,0
The Solo K-cup works perfectly instead of these.  I Totally agree with the Poor Performance review.  I also got coffee grounds in my cup everytime I used these (yes even with the filter). The cup is poorly designed. It clogged the system causing the water to back up producing a half cup of coffee or water spilling outside the top of the unit.,0,0
"We tried this formula because it is lactose free, my baby does not have any other issues, just lactose intolerant.<br />We found that it smells bad, does not mix well into water and my baby would not drink a drop.",0,0
"This product was a big disappointment.  The picture on the box is misleading.  These bars aren't chunky, the dough isn't flaky (more like cardboardy), they aren't filled with pieces of fruit, and if you didn't read the label (which claims about 30 items down the ingredient list that ""yogurt powder"" is added), you wouldn't have any idea you were eating yogurt at all.  The bars probably contain MSGs, with all of the ""natural flavorings,"" etc.  Whatever calcium and other vitamins might be present have probably been added in what the ingredients list calls a ""vitamin blend"" -- there's too little food in the bar to give you much nutrition, anyway.  The experience is very much like eating a long, thin fig bar -- only not as tasty.  The fig bars I buy at my neighborhood grocery contain sugar, but also real fruit, whole wheat, no MSGs, and no trans fats. I'd rather eat one of them. I won't be purchasing this product again.",0,0
"this was terrible coffee Wolfgang Pucks Jamaicamecrazy, I received a partial refund but felt I should have gotten a full refund as I can't drink the coffee and had to throw it all away. Also had to pay shipping and should not of had to. I would like a response to this.",0,0
"Flavor 5 STARS:  First time I used the oil I poured some in a saute pan to scramble some eggs. It ended up being an earthy mushroom like flavor. I loved it.  I pour it on my dogs food occasionally and they love it.  I wanted to buy this originally because I watched the Dr. OZ tv show and he recommended ingesting a little every day for its anti-inflammatory properties.  I gave some oil to my Aunt who has an auto-immune disease and she likes the oil as well. I would definitely buy this product again.<br /><br />Ding for metal alloy container: It is cheap metal and though it was packaged well by Amazon.com the containers probably got dented in Amazon's warehouse because it didn't seem like the packaging should have caused the dents.  The way it was packaged if there was any damage it would probably only be dents to the containers so I would say ""expect"" dents with any shipment of oils if this company uses the same cheaper kind of metal alloy for their containers.  Dents do not make the product taste worse so I do not worry about the taste.  I will return it if the containers leak but that would not stop me from ordering again.  However, the odds of leaking happening probably statistically is not ""often"" if you receive shipments regularly.",1,0
"I have a One:One Coffee Pod machine and have ordered pods online before.  These looked good and sounded like high quality coffee- albeit a little pricey for 12 pods.  This was the worst cup of coffee I have ever tasted!  It left a bitter taste in my mouth that lingered for hours.  Yuck!  Don't be fooled by the fancy name and packaging. It tastes like rocket fuel.  Fortunately, Amazon refunded my money when I explained how bad it was. Throwing the whole box away!",0,0
"The plant come early then expected and was in perfect condition. So far the plant is doing okay, just can't understand why the traps are turning black after every feeding. I try contacting the company, but no one was there to answer the phone. Either way they delivered the plant to my house without it being damaged or smashed. I would recommend buying from this company again.",1,0
"This coffee smells really bad - there is definitely no ""delicious"" smell as it brews or as you take sips from your mug.  It tastes just as awful too.  The first couple sips that I had, with my nose closed so I couldn't smell it, wasn't too bad but the more sips I took the more disgusting it was.  It is absolutely stomach turning (to me at least) and unfortunately I will never drink the whole bag. It tastes like a weak, poorly brewed, cheap cup of coffee (though not cheap!).  The only positive note is that it did not irritate my bladder - just irritated my nose and taste buds.",0,0
"Since I am willing to try alot of new things. I thought that I would buy this product.. And since I do like hot cocoa, I bought 2 boxes.. WORST thing I could have done.. This is bland, with very little flavour. It also has a grainy texture near the bottom of the mug.<br />Personally I will not buy this product again. I will stay with swiss miss or another hot cocoa brand for the Keurig K-Cup",0,0
"My baby didn't seem into these dinners, so I tried them. They're not terrible, but not good either. We'll stick with the EB fruits and veggies until she's ready for table foods.",0,0
"Well I have tried many protein shakes and the taste is never been a problem for me but this was just horrible. It's GOOD for YOU but I just couldn't do it. It might be a good protein shake but it's extremely salty, i tried to drink it with other liquids to help the taste but every time it tasted worse and worse =( too bad because I was looking forwards to see some results!!",0,0
"I was excited about these and had organized a whole event for my fiancee's birthday around these tablets.<br />Placed an order well in advance, namely 3 weeks in advance.<br /><br />After two weeks of waiting, I received a notification that my order was being cancelled for some mysterious as yet to be determined problem. The email attempted to spread the blame between Amazon, its supplier and some mysterious unknown factor, ultimately taking no real responsibility for the blunder.<br /><br />Color me frustrated and confused because while they said they are stopping all orders for the time being, their company website still shows the product in stock and ready for orders.<br /><br />This to say the least was very disappointing and more so because the company's response was very wishy washy and lame. In my experience, when a company screws up (mind you it wasn't just my order, it was a whole slew of orders that got cancelled)<br />they should own up and take responsibility thereby showing some integrity, rather than mutter some indecipherable mumbo jumbo that does nothing to explain nor solve the customers problem.",0,0
"Ended up with a case of the Stephen's chocolate rasberry and a case of the Stephen's French Vanilla<br />""cocoa.""  I really wanted to believe the 100% positive feedback on here, but you should never believe<br />what you read, right?<br />I guess the 1st thing I look for in a cocoa is that the liquid has some body to it. This seemed just<br />watery and weak....it looks like a no-fat soymilk.<br /><br />It kind of makes me think of baby formula...........the other reviewer who said like a hot vanilla<br />milkshake is close to describing it but it is not creamy enough in my opinion to qualify as such.....<br /><br />I added MORE than the recommended amount for the serving size and it was still just so-so.<br /><br />I am just not impressed with the way the powder globbed together and<br />clumped and stuck to the spoon~yuk.<br />$5 a can for 12 serving when you can get the packets of the standard cocoa for 99 cents on sale for<br />the same amount of servings?<br />Granted, Amazon's price is better than the manufactures website since there is NO shipping through<br />here and shipping is at a premium through Stephen's Gourmet.<br />I would say unless you have tried this somehow elsewhere first, do not bother wasting your money to buy<br />6lbs of cocoa mix at one time. You might end up doing what I will have to do when you don't like it.<br />sigh<br />give it away~",0,0
